time,ax,ay,az,wx,wy,wz
2026-03-11T13:56:32.590Z,0.3052,0.0169,-0.6219,-0.1204,-0.5506,0.0385
2026-03-11T13:56:32.600Z,0.1930,0.0564,-0.6385,-0.1290,-0.5874,0.0318
2026-03-11T13:56:32.614Z,0.1141,0.1149,-0.6199,-0.1269,-0.6199,0.0211
2026-03-11T13:56:32.620Z,0.1141,0.1149,-0.6199,-0.1135,-0.6469,0.0286
2026-03-11T13:56:32.632Z,-0.0355,0.0423,-0.5262,-0.1035,-0.6697,0.0258
2026-03-11T13:56:32.640Z,-0.0642,-0.0300,-0.5097,-0.0896,-0.7082,0.0137
2026-03-11T13:56:32.650Z,0.0022,-0.0552,-0.5233,-0.0644,-0.7297,-0.0074
2026-03-11T13:56:32.660Z,0.0403,-0.0294,-0.5128,-0.0518,-0.7681,-0.0242
2026-03-11T13:56:32.670Z,0.0068,-0.0238,-0.4736,-0.0444,-0.8079,-0.0265
2026-03-11T13:56:32.680Z,-0.1815,0.0081,-0.5753,-0.0451,-0.8507,-0.0155
2026-03-11T13:56:32.690Z,-0.3051,-0.0812,-0.6976,-0.0646,-0.9095,-0.0106
2026-03-11T13:56:32.700Z,-0.3093,-0.1175,-0.8114,-0.0900,-0.9690,-0.0060
2026-03-11T13:56:32.710Z,-0.2177,-0.1896,-0.8709,-0.1122,-1.0206,-0.0029
2026-03-11T13:56:32.720Z,-0.1890,-0.1773,-0.8151,-0.1246,-1.0618,-0.0026
2026-03-11T13:56:32.730Z,-0.1802,-0.0533,-0.7118,-0.1243,-1.1004,-0.0026
2026-03-11T13:56:32.740Z,-0.1205,0.0440,-0.5961,-0.1095,-1.1426,0.0008
2026-03-11T13:56:32.750Z,-0.0312,0.0499,-0.5036,-0.0894,-1.2174,0.0175
2026-03-11T13:56:32.760Z,-0.0302,0.0560,-0.5045,-0.0554,-1.3516,0.0439
2026-03-11T13:56:32.770Z,-0.2172,0.0989,-0.5214,-0.0087,-1.4924,0.0694
2026-03-11T13:56:32.780Z,-0.2649,-0.0135,-0.4543,0.0213,-1.5660,0.1154
2026-03-11T13:56:32.790Z,-0.1857,-0.1155,-0.4425,0.0405,-1.6216,0.1514
2026-03-11T13:56:32.800Z,-0.1903,0.0681,-0.3881,0.0579,-1.6056,0.1643
2026-03-11T13:56:32.810Z,-0.0144,0.1074,-0.2833,0.0870,-1.5629,0.1383
2026-03-11T13:56:32.820Z,0.1795,0.1670,-0.1420,0.1349,-1.5386,0.0853
2026-03-11T13:56:32.830Z,0.2804,0.1268,-0.0403,0.1893,-1.5230,0.0481
2026-03-11T13:56:32.840Z,0.2597,-0.0493,-0.0997,0.2358,-1.5310,0.0268
2026-03-11T13:56:32.850Z,0.2197,-0.1999,-0.2723,0.2862,-1.5543,0.0539
2026-03-11T13:56:32.860Z,0.0249,-0.2176,-0.4309,0.3292,-1.5830,0.1138
2026-03-11T13:56:32.870Z,-0.5683,-0.0853,-0.4129,0.3385,-1.6518,0.1608
2026-03-11T13:56:32.880Z,-0.5861,-0.1882,-0.5815,0.3212,-1.6892,0.1927
2026-03-11T13:56:32.890Z,-0.3372,-0.2019,-0.7087,0.2972,-1.7049,0.1950
2026-03-11T13:56:32.900Z,-0.0957,-0.1040,-0.6907,0.2670,-1.7275,0.1824
2026-03-11T13:56:32.910Z,0.0987,-0.0394,-0.6264,0.2451,-1.7639,0.1710
2026-03-11T13:56:32.920Z,0.0587,-0.0406,-0.5812,0.2500,-1.7988,0.1757
2026-03-11T13:56:32.930Z,-0.1495,-0.2321,-0.5222,0.2640,-1.8227,0.1937
2026-03-11T13:56:32.940Z,-0.3880,-0.3949,-0.3957,0.2656,-1.8228,0.2102
2026-03-11T13:56:32.949Z,-0.4706,-0.3974,-0.3781,0.2451,-1.7920,0.2312
2026-03-11T13:56:32.962Z,-0.5844,-0.1327,-0.4045,0.2317,-1.7468,0.2742
2026-03-11T13:56:32.971Z,-0.7529,0.0016,-0.1787,0.2317,-1.6774,0.3088
2026-03-11T13:56:32.982Z,-0.4917,-0.0066,-0.0673,0.2597,-1.5546,0.3093
2026-03-11T13:56:32.991Z,-0.2006,-0.1876,-0.1188,0.3079,-1.4911,0.2968
2026-03-11T13:56:33.001Z,-0.1382,-0.3082,-0.3042,0.3502,-1.4940,0.2923
2026-03-11T13:56:33.009Z,-0.1382,-0.3082,-0.3042,0.3542,-1.4823,0.2903
2026-03-11T13:56:33.021Z,-0.3114,-0.3117,-0.7207,0.3127,-1.4826,0.2796
2026-03-11T13:56:33.031Z,-0.2255,-0.4201,-1.0044,0.2213,-1.4640,0.2659
2026-03-11T13:56:33.041Z,-0.3240,-0.3526,-1.0055,0.1313,-1.4386,0.2693
2026-03-11T13:56:33.051Z,-0.4376,-0.1839,-0.8850,0.0837,-1.4917,0.2687
2026-03-11T13:56:33.061Z,-0.4642,-0.0450,-1.1847,0.0717,-1.7173,0.2502
2026-03-11T13:56:33.071Z,-0.7835,0.0234,-1.7969,0.0622,-1.9890,0.2362
2026-03-11T13:56:33.081Z,-0.6543,-0.2360,-0.8259,-0.0255,-1.5813,0.2466
2026-03-11T13:56:33.091Z,-0.5040,-0.5765,0.9407,-0.0235,-1.7738,0.2322
2026-03-11T13:56:33.101Z,-0.4946,-0.3292,-1.2159,0.0004,-2.1136,0.2742
2026-03-11T13:56:33.109Z,-0.4946,-0.3292,-1.2159,0.0592,-2.1153,0.2757
2026-03-11T13:56:33.120Z,-0.2748,0.0777,-0.4843,0.0430,-1.9724,0.2566
2026-03-11T13:56:33.131Z,-0.1832,-0.3419,-0.9608,-0.0269,-1.7773,0.2372
2026-03-11T13:56:33.140Z,-0.2094,-0.3376,-1.2428,-0.0883,-1.4959,0.2923
2026-03-11T13:56:33.150Z,-0.5150,-0.1237,-0.9413,-0.1489,-1.1143,0.3358
2026-03-11T13:56:33.161Z,-0.0567,0.0161,-0.8509,-0.2313,-0.7482,0.2893
2026-03-11T13:56:33.170Z,0.4483,0.0131,-1.1595,-0.3078,-0.5040,0.2030
2026-03-11T13:56:33.181Z,0.3673,-0.0817,-1.3923,-0.3494,-0.5059,0.1502
2026-03-11T13:56:33.190Z,0.0074,-0.2302,-1.6597,-0.3428,-0.7360,0.1500
2026-03-11T13:56:33.200Z,-0.4508,-0.3703,-1.7006,-0.2807,-1.1387,0.1796
2026-03-11T13:56:33.210Z,-0.6542,-0.4618,-1.6318,-0.1909,-1.5877,0.1832
2026-03-11T13:56:33.220Z,-0.5014,-0.1643,-1.2890,-0.1387,-1.9784,0.1304
2026-03-11T13:56:33.230Z,-0.1157,0.5177,-0.7718,-0.1154,-2.2096,0.0503
2026-03-11T13:56:33.240Z,0.2100,1.1188,-0.2790,-0.1191,-2.1850,-0.0522
2026-03-11T13:56:33.250Z,0.3627,1.3056,0.0401,-0.1724,-1.8215,-0.1770
2026-03-11T13:56:33.260Z,0.5587,1.0523,0.0740,-0.2782,-1.2652,-0.2711
2026-03-11T13:56:33.270Z,0.6440,0.4185,-0.2094,-0.3729,-0.7760,-0.2625
2026-03-11T13:56:33.281Z,0.4417,-0.1231,-0.4773,-0.4452,-0.4259,-0.1931
2026-03-11T13:56:33.290Z,0.4191,-0.4301,-0.8357,-0.5126,-0.2620,-0.1618
2026-03-11T13:56:33.300Z,0.5219,-0.6355,-1.2454,-0.5980,-0.3355,-0.1878
2026-03-11T13:56:33.310Z,-0.3798,-0.3781,-0.9538,-0.6622,-0.5676,-0.2043
2026-03-11T13:56:33.320Z,-0.8568,0.2646,-0.3783,-0.6330,-0.9189,-0.1843
2026-03-11T13:56:33.331Z,-0.9401,0.8233,-0.0277,-0.5638,-1.1558,-0.1784
2026-03-11T13:56:33.340Z,-0.7234,1.2472,0.2323,-0.5563,-1.1903,-0.1989
2026-03-11T13:56:33.350Z,-0.0190,1.0094,-0.3159,-0.6495,-1.2542,-0.2630
2026-03-11T13:56:33.360Z,0.6995,0.1446,-1.1244,-0.8350,-1.3510,-0.3461
2026-03-11T13:56:33.369Z,0.4668,-0.7970,-1.1333,-1.0426,-1.4223,-0.3499
2026-03-11T13:56:33.381Z,-0.3318,-1.2497,-0.8428,-1.1862,-1.6277,-0.2564
2026-03-11T13:56:33.390Z,-0.7307,-1.1130,-0.1329,-1.2606,-1.6874,-0.1039
2026-03-11T13:56:33.400Z,-1.1850,-0.7931,0.6057,-1.2246,-1.7166,0.0806
2026-03-11T13:56:33.410Z,-1.4489,-0.4296,0.6951,-1.1221,-1.7145,0.2190
2026-03-11T13:56:33.420Z,-0.9802,-0.2208,0.6393,-1.0193,-1.6569,0.2230
2026-03-11T13:56:33.431Z,-0.2991,-0.1730,0.6205,-0.9200,-1.5712,0.1394
2026-03-11T13:56:33.440Z,0.1537,-0.2568,0.8229,-0.8120,-1.4486,0.0411
2026-03-11T13:56:33.450Z,0.2374,-0.3680,1.1285,-0.6781,-1.2931,-0.0171
2026-03-11T13:56:33.460Z,0.0748,-0.3470,1.3797,-0.5218,-1.1277,-0.0307
2026-03-11T13:56:33.470Z,0.0223,-0.2133,1.3450,-0.3738,-0.9218,-0.0417
2026-03-11T13:56:33.482Z,0.0339,-0.0070,1.1844,-0.2584,-0.6807,-0.0687
2026-03-11T13:56:33.490Z,0.0435,0.0399,0.9377,-0.1752,-0.4860,-0.0835
2026-03-11T13:56:33.500Z,-0.1144,-0.1173,0.5273,-0.1227,-0.4032,-0.0676
2026-03-11T13:56:33.510Z,-0.3787,-0.4781,0.2110,-0.1001,-0.4261,-0.0164
2026-03-11T13:56:33.519Z,-0.8158,-1.0727,0.2533,-0.0876,-0.5179,0.0574
2026-03-11T13:56:33.530Z,-0.8678,-1.2542,0.5876,-0.0529,-0.6402,0.1249
2026-03-11T13:56:33.540Z,-0.5766,-0.8862,0.9434,0.0152,-0.6075,0.1956
2026-03-11T13:56:33.550Z,-0.7756,-0.2784,1.3097,0.1030,-0.3497,0.2546
2026-03-11T13:56:33.560Z,-0.7337,-0.0089,1.2053,0.1998,-0.0569,0.2804
2026-03-11T13:56:33.570Z,-0.3527,-0.0541,0.9102,0.2964,0.1594,0.2877
2026-03-11T13:56:33.580Z,-0.1597,-0.1631,0.5952,0.3915,0.2225,0.2954
2026-03-11T13:56:33.590Z,-0.0471,-0.0807,0.2299,0.4750,0.1722,0.2744
2026-03-11T13:56:33.600Z,0.1656,0.2690,0.0883,0.5315,0.0817,0.1993
2026-03-11T13:56:33.610Z,0.2847,0.6082,-0.0217,0.5607,-0.0333,0.0878
2026-03-11T13:56:33.620Z,0.2918,0.7988,-0.2380,0.5662,-0.2052,-0.0360
2026-03-11T13:56:33.630Z,0.2793,0.7793,-0.4944,0.5258,-0.3624,-0.1467
2026-03-11T13:56:33.640Z,0.1983,0.6761,-0.7730,0.4392,-0.4551,-0.2083
2026-03-11T13:56:33.650Z,0.1897,0.5452,-1.0352,0.3124,-0.4876,-0.2224
2026-03-11T13:56:33.660Z,0.1189,0.3304,-1.3071,0.1623,-0.5260,-0.1978
2026-03-11T13:56:33.670Z,-0.1648,0.0222,-1.5275,-0.0260,-0.3832,-0.1578
2026-03-11T13:56:33.681Z,-0.3857,-0.1983,-1.1968,-0.2346,-0.0908,-0.1277
2026-03-11T13:56:33.690Z,-0.4692,-0.2543,-0.8759,-0.4292,0.1035,-0.0675
2026-03-11T13:56:33.700Z,-0.6814,-0.3621,-0.8321,-0.5482,0.1398,0.0539
2026-03-11T13:56:33.710Z,-0.8534,-0.2489,-0.5210,-0.5818,0.1130,0.1873
2026-03-11T13:56:33.720Z,-0.8711,-0.1130,-0.2440,-0.5398,0.0467,0.2726
2026-03-11T13:56:33.730Z,-0.6660,-0.0618,-0.0709,-0.4504,0.0176,0.2794
2026-03-11T13:56:33.740Z,-0.2727,0.1122,0.1149,-0.3282,-0.0250,0.2080
2026-03-11T13:56:33.750Z,0.1873,0.3092,0.1601,-0.1994,-0.0731,0.0870
2026-03-11T13:56:33.760Z,0.5239,0.5682,0.1576,-0.0818,-0.1068,-0.0540
2026-03-11T13:56:33.770Z,0.7672,0.6958,0.0483,-0.0009,-0.1427,-0.1862
2026-03-11T13:56:33.779Z,0.6748,0.6509,-0.1130,0.0401,-0.1966,-0.2762
2026-03-11T13:56:33.790Z,0.4154,0.4651,-0.2358,0.0387,-0.2547,-0.3149
2026-03-11T13:56:33.800Z,0.0581,0.2886,-0.3291,0.0066,-0.3105,-0.2999
2026-03-11T13:56:33.810Z,-0.2369,0.1070,-0.5331,-0.0410,-0.4142,-0.2527
2026-03-11T13:56:33.820Z,-0.4340,-0.1676,-0.8724,-0.1225,-0.3810,-0.1999
2026-03-11T13:56:33.829Z,-0.6680,-0.2306,-0.7023,-0.2267,-0.2449,-0.1501
2026-03-11T13:56:33.839Z,-0.6815,-0.1862,-0.6615,-0.3436,-0.1186,-0.0974
2026-03-11T13:56:33.850Z,-0.7656,-0.1433,-0.5261,-0.4397,-0.0488,-0.0117
2026-03-11T13:56:33.860Z,-0.6673,-0.1585,-0.3705,-0.5120,-0.0606,0.0622
2026-03-11T13:56:33.870Z,-0.5908,-0.2195,-0.2365,-0.5364,-0.1421,0.1313
2026-03-11T13:56:33.879Z,-0.6322,-0.1594,-0.0776,-0.5101,-0.2159,0.1939
2026-03-11T13:56:33.890Z,-0.6068,-0.1256,0.0721,-0.4474,-0.2430,0.2339
2026-03-11T13:56:33.900Z,-0.6311,-0.0989,0.1881,-0.3691,-0.2148,0.2491
2026-03-11T13:56:33.910Z,-0.4056,-0.1136,0.2186,-0.2904,-0.1750,0.2056
2026-03-11T13:56:33.920Z,-0.2408,-0.0626,0.2333,-0.2137,-0.1543,0.1310
2026-03-11T13:56:33.929Z,-0.1627,0.1525,0.2097,-0.1502,-0.1357,0.0460
2026-03-11T13:56:33.940Z,-0.0135,0.3417,0.1702,-0.1004,-0.1038,-0.0657
2026-03-11T13:56:33.949Z,0.1372,0.2841,0.0939,-0.0858,-0.0231,-0.1892
2026-03-11T13:56:33.961Z,0.1787,0.2343,-0.0595,-0.0976,0.0257,-0.3345
2026-03-11T13:56:33.971Z,0.0370,0.2612,-0.1960,-0.1375,0.0183,-0.3562
2026-03-11T13:56:33.979Z,-0.1357,0.1326,-0.3482,-0.1375,0.0183,-0.3562
2026-03-11T13:56:33.991Z,-0.3260,-0.0431,-0.4938,-0.2225,-0.0968,-0.3178
2026-03-11T13:56:34.000Z,-0.4966,-0.2079,-0.4490,-0.2225,-0.0968,-0.3178
2026-03-11T13:56:34.011Z,-0.5924,-0.2728,-0.3932,-0.2385,-0.2632,-0.2203
2026-03-11T13:56:34.021Z,-0.6104,-0.2966,-0.3346,-0.2241,-0.2822,-0.1430
2026-03-11T13:56:34.029Z,-0.5880,-0.3011,-0.1425,-0.2241,-0.2822,-0.1430
2026-03-11T13:56:34.041Z,-0.5555,-0.2964,0.0750,-0.1833,-0.1384,-0.0147
2026-03-11T13:56:34.051Z,-0.4244,-0.3221,0.2666,-0.1485,-0.0450,0.0292
2026-03-11T13:56:34.061Z,-0.3446,-0.2984,0.3580,-0.1126,0.0395,0.0625
2026-03-11T13:56:34.071Z,-0.3195,-0.2836,0.3862,-0.0722,0.0912,0.0846
2026-03-11T13:56:34.081Z,-0.3500,-0.2579,0.3931,-0.0722,0.0912,0.0846
2026-03-11T13:56:34.091Z,-0.3591,-0.2187,0.3484,-0.0232,0.0559,0.0994
2026-03-11T13:56:34.101Z,-0.3226,-0.1984,0.2228,-0.0291,0.0281,0.0895
2026-03-11T13:56:34.111Z,-0.3214,-0.0944,0.1400,-0.0363,-0.0095,0.0750
2026-03-11T13:56:34.121Z,-0.2595,-0.0462,0.0165,-0.0455,-0.0624,0.0630
2026-03-11T13:56:34.131Z,-0.2195,-0.0283,-0.0957,-0.0537,-0.1266,0.0524
2026-03-11T13:56:34.140Z,-0.2069,-0.0370,-0.2137,-0.0735,-0.1870,0.0310
2026-03-11T13:56:34.151Z,-0.1361,-0.0028,-0.2296,-0.0899,-0.2216,0.0109
2026-03-11T13:56:34.161Z,-0.0411,0.0532,-0.1201,-0.0985,-0.2296,0.0038
2026-03-11T13:56:34.171Z,-0.0912,0.0892,0.0376,-0.0934,-0.1952,0.0146
2026-03-11T13:56:34.182Z,-0.1769,0.0414,0.1707,-0.0737,-0.1490,0.0529
2026-03-11T13:56:34.190Z,-0.2978,-0.0923,0.2840,-0.0538,-0.0902,0.1163
2026-03-11T13:56:34.201Z,-0.4296,-0.2777,0.2965,-0.0387,-0.0250,0.1773
2026-03-11T13:56:34.210Z,-0.4987,-0.3780,0.2491,-0.0384,0.0230,0.2147
2026-03-11T13:56:34.221Z,-0.4182,-0.3549,0.1525,-0.0542,0.0407,0.2265
2026-03-11T13:56:34.231Z,-0.2634,-0.2431,0.0426,-0.0702,0.0169,0.2182
2026-03-11T13:56:34.240Z,-0.1502,-0.1173,-0.0568,-0.0752,-0.0382,0.2032
2026-03-11T13:56:34.251Z,-0.0934,-0.0275,-0.1020,-0.0739,-0.0836,0.1754
2026-03-11T13:56:34.261Z,-0.0415,0.0106,-0.1348,-0.0680,-0.0743,0.1465
2026-03-11T13:56:34.271Z,-0.0312,0.0479,-0.1198,-0.0613,-0.0693,0.1135
2026-03-11T13:56:34.282Z,-0.0535,0.0813,-0.0729,-0.0570,-0.0728,0.0855
2026-03-11T13:56:34.290Z,-0.0499,0.1212,-0.0938,-0.0522,-0.0915,0.0717
2026-03-11T13:56:34.301Z,-0.0737,0.0918,-0.1232,-0.0515,-0.0981,0.0710
2026-03-11T13:56:34.311Z,-0.0968,0.0500,-0.1471,-0.0533,-0.0867,0.0751
2026-03-11T13:56:34.321Z,-0.1279,0.0288,-0.1714,-0.0572,-0.0712,0.0807
2026-03-11T13:56:34.332Z,-0.1551,0.0250,-0.2151,-0.0592,-0.0649,0.0807
2026-03-11T13:56:34.341Z,-0.1601,0.0501,-0.2668,-0.0612,-0.0796,0.0687
2026-03-11T13:56:34.351Z,-0.1753,0.0982,-0.3200,-0.0641,-0.1129,0.0498
2026-03-11T13:56:34.361Z,-0.1956,0.1456,-0.3599,-0.0745,-0.1421,0.0258
2026-03-11T13:56:34.370Z,-0.2201,0.1559,-0.3520,-0.0892,-0.1582,-0.0050
2026-03-11T13:56:34.383Z,-0.2095,0.1556,-0.3290,-0.1038,-0.1731,-0.0292
2026-03-11T13:56:34.391Z,-0.1706,0.1383,-0.3216,-0.1076,-0.1856,-0.0457
2026-03-11T13:56:34.401Z,-0.1266,0.0955,-0.2817,-0.0993,-0.1933,-0.0456
2026-03-11T13:56:34.411Z,-0.1807,0.0247,-0.1938,-0.0858,-0.1935,-0.0435
2026-03-11T13:56:34.420Z,-0.2735,-0.0187,-0.1264,-0.0744,-0.1734,-0.0384
2026-03-11T13:56:34.432Z,-0.3026,-0.0381,-0.1155,-0.0773,-0.1243,-0.0315
2026-03-11T13:56:34.440Z,-0.3273,-0.0469,-0.1322,-0.0800,-0.0723,-0.0214
2026-03-11T13:56:34.450Z,-0.2951,-0.0506,-0.1684,-0.0789,-0.0213,-0.0090
2026-03-11T13:56:34.460Z,-0.2860,-0.0234,-0.1309,-0.0752,0.0259,-0.0025
2026-03-11T13:56:34.470Z,-0.2655,0.0040,-0.1054,-0.0728,0.0527,-0.0053
2026-03-11T13:56:34.482Z,-0.1837,0.0069,-0.0966,-0.0678,0.0440,-0.0145
2026-03-11T13:56:34.490Z,-0.1105,0.0178,-0.0610,-0.0557,0.0157,-0.0223
2026-03-11T13:56:34.500Z,-0.1349,-0.0135,-0.0402,-0.0406,-0.0162,-0.0274
2026-03-11T13:56:34.510Z,-0.2146,-0.0726,-0.0387,-0.0238,-0.0316,-0.0249
2026-03-11T13:56:34.520Z,-0.3086,-0.1140,-0.0004,-0.0126,-0.0267,-0.0055
2026-03-11T13:56:34.531Z,-0.4089,-0.1466,-0.0025,-0.0068,-0.0386,0.0154
2026-03-11T13:56:34.540Z,-0.4533,-0.1391,-0.0572,-0.0109,-0.0565,0.0274
2026-03-11T13:56:34.550Z,-0.4114,-0.1141,-0.1347,-0.0294,-0.0501,0.0274
2026-03-11T13:56:34.560Z,-0.2989,-0.0526,-0.2122,-0.0501,-0.0111,0.0205
2026-03-11T13:56:34.570Z,-0.2232,0.0121,-0.1767,-0.0650,0.0287,0.0157
2026-03-11T13:56:34.581Z,-0.1230,-0.0054,-0.1816,-0.0642,0.0533,0.0166
2026-03-11T13:56:34.590Z,-0.0981,-0.0150,-0.1487,-0.0470,0.0628,0.0222
2026-03-11T13:56:34.599Z,-0.1785,-0.0236,-0.0223,-0.0249,0.0595,0.0255
2026-03-11T13:56:34.610Z,-0.2292,-0.0245,-0.0084,-0.0067,0.0427,0.0221
2026-03-11T13:56:34.620Z,-0.2553,-0.0129,-0.0562,0.0020,0.0230,0.0103
2026-03-11T13:56:34.631Z,-0.2430,-0.0139,-0.0866,0.0040,-0.0036,-0.0035
2026-03-11T13:56:34.640Z,-0.1884,-0.0112,-0.1162,0.0025,-0.0194,-0.0150
2026-03-11T13:56:34.650Z,-0.1475,-0.0058,-0.1474,0.0040,-0.0188,-0.0280
2026-03-11T13:56:34.660Z,-0.1312,-0.0000,-0.1287,0.0037,-0.0029,-0.0311
2026-03-11T13:56:34.670Z,-0.1603,-0.0135,-0.1135,0.0015,0.0189,-0.0245
2026-03-11T13:56:34.681Z,-0.2459,-0.0338,-0.0723,-0.0027,0.0362,-0.0090
2026-03-11T13:56:34.690Z,-0.3284,-0.0904,-0.0995,-0.0064,0.0535,0.0164
2026-03-11T13:56:34.700Z,-0.4043,-0.1185,-0.0834,-0.0039,0.0583,0.0379
2026-03-11T13:56:34.710Z,-0.4587,-0.1213,-0.0555,-0.0045,0.0596,0.0523
2026-03-11T13:56:34.720Z,-0.4308,-0.1539,-0.0567,-0.0062,0.0466,0.0618
2026-03-11T13:56:34.730Z,-0.3697,-0.1220,-0.0832,-0.0062,0.0301,0.0640
2026-03-11T13:56:34.740Z,-0.3139,-0.1033,-0.1272,-0.0021,0.0256,0.0585
2026-03-11T13:56:34.749Z,-0.2459,-0.0615,-0.1619,-0.0006,0.0121,0.0439
2026-03-11T13:56:34.760Z,-0.1930,-0.0091,-0.1946,-0.0010,-0.0109,0.0269
2026-03-11T13:56:34.770Z,-0.1386,0.0592,-0.1939,-0.0033,-0.0379,0.0094
2026-03-11T13:56:34.780Z,-0.1690,0.0782,-0.1461,-0.0045,-0.0713,-0.0090
2026-03-11T13:56:34.789Z,-0.1732,0.0458,-0.1406,-0.0055,-0.0842,-0.0221
2026-03-11T13:56:34.800Z,-0.1610,0.0380,-0.1485,-0.0099,-0.0677,-0.0356
2026-03-11T13:56:34.810Z,-0.1357,0.0213,-0.1336,-0.0167,-0.0391,-0.0348
2026-03-11T13:56:34.820Z,-0.1091,0.0152,-0.1086,-0.0247,-0.0108,-0.0239
2026-03-11T13:56:34.830Z,-0.1717,0.0066,-0.0936,-0.0287,0.0024,-0.0060
2026-03-11T13:56:34.840Z,-0.2539,-0.0588,-0.0930,-0.0245,-0.0113,0.0110
2026-03-11T13:56:34.849Z,-0.2613,-0.0886,-0.1329,-0.0199,-0.0308,0.0206
2026-03-11T13:56:34.860Z,-0.2400,-0.0826,-0.1596,-0.0190,-0.0381,0.0270
2026-03-11T13:56:34.870Z,-0.2012,-0.0508,-0.1407,-0.0205,-0.0247,0.0244
2026-03-11T13:56:34.880Z,-0.1395,-0.0327,-0.0516,-0.0187,-0.0145,0.0227
2026-03-11T13:56:34.890Z,-0.0167,-0.0235,-0.0405,-0.0154,-0.0045,0.0145
2026-03-11T13:56:34.899Z,0.0192,0.0261,-0.0574,-0.0091,0.0024,0.0028
2026-03-11T13:56:34.910Z,-0.0045,0.0323,-0.0989,0.0051,-0.0130,-0.0106
2026-03-11T13:56:34.920Z,-0.0289,-0.0125,-0.1506,0.0215,-0.0361,-0.0258
2026-03-11T13:56:34.930Z,-0.0946,-0.0447,-0.1727,0.0270,-0.0571,-0.0369
2026-03-11T13:56:34.940Z,-0.1817,-0.0590,-0.2056,0.0256,-0.0767,-0.0346
2026-03-11T13:56:34.950Z,-0.2579,-0.0615,-0.2390,0.0103,-0.0793,-0.0339
2026-03-11T13:56:34.960Z,-0.2502,-0.0003,-0.2778,-0.0174,-0.0561,-0.0355
2026-03-11T13:56:34.970Z,-0.1886,0.0595,-0.3187,-0.0454,-0.0313,-0.0435
2026-03-11T13:56:34.982Z,-0.1156,0.0734,-0.3331,-0.0640,-0.0344,-0.0580
2026-03-11T13:56:34.990Z,-0.1156,0.0734,-0.3331,-0.0664,-0.0448,-0.0822
2026-03-11T13:56:34.999Z,-0.1604,0.0432,-0.2659,-0.0588,-0.0746,-0.1046
2026-03-11T13:56:35.010Z,-0.1400,-0.0095,-0.2183,-0.0440,-0.1118,-0.1231
2026-03-11T13:56:35.020Z,-0.1945,-0.0516,-0.1830,-0.0267,-0.1673,-0.1391
2026-03-11T13:56:35.032Z,-0.2638,-0.1470,-0.1803,-0.0132,-0.2279,-0.1554
2026-03-11T13:56:35.040Z,-0.2638,-0.1470,-0.1803,-0.0061,-0.2770,-0.1663
2026-03-11T13:56:35.050Z,-0.2557,-0.1941,-0.2248,0.0041,-0.3228,-0.1702
2026-03-11T13:56:35.061Z,-0.3072,-0.2542,-0.2257,0.0149,-0.3302,-0.1813
2026-03-11T13:56:35.071Z,-0.1781,-0.2460,-0.1793,0.0157,-0.3264,-0.1906
2026-03-11T13:56:35.083Z,-0.0635,-0.2156,-0.1499,0.0139,-0.3139,-0.1875
2026-03-11T13:56:35.090Z,-0.0635,-0.2156,-0.1499,0.0065,-0.2780,-0.1704
2026-03-11T13:56:35.100Z,-0.0221,-0.2397,-0.1612,-0.0001,-0.2223,-0.1323
2026-03-11T13:56:35.111Z,-0.1199,-0.1295,-0.2508,-0.0189,-0.1567,-0.0895
2026-03-11T13:56:35.121Z,-0.0861,-0.0316,-0.3877,-0.0431,-0.1091,-0.0466
2026-03-11T13:56:35.132Z,-0.1110,0.0157,-0.5633,-0.0653,-0.1069,-0.0101
2026-03-11T13:56:35.141Z,-0.1235,0.0146,-0.7618,-0.0808,-0.1425,0.0150
2026-03-11T13:56:35.151Z,-0.0829,0.0033,-0.9203,-0.0972,-0.1976,0.0212
2026-03-11T13:56:35.161Z,-0.0770,0.0124,-0.9530,-0.1052,-0.2548,0.0127
2026-03-11T13:56:35.171Z,-0.1392,0.0302,-0.8285,-0.1035,-0.3149,-0.0039
2026-03-11T13:56:35.182Z,-0.2337,0.0238,-0.6766,-0.1021,-0.3404,-0.0061
2026-03-11T13:56:35.191Z,-0.2829,-0.0157,-0.4933,-0.1174,-0.2836,-0.0153
2026-03-11T13:56:35.200Z,-0.4056,-0.0749,-0.3861,-0.1503,-0.1706,-0.0066
2026-03-11T13:56:35.211Z,-0.5680,-0.0958,-0.4218,-0.1952,-0.0857,0.0296
2026-03-11T13:56:35.221Z,-0.6228,-0.2377,-0.4708,-0.2426,-0.0700,0.0693
2026-03-11T13:56:35.232Z,-0.5851,-0.3970,-0.4549,-0.2760,-0.1211,0.1062
2026-03-11T13:56:35.240Z,-0.5486,-0.4649,-0.3127,-0.2818,-0.1979,0.1371
2026-03-11T13:56:35.251Z,-0.4298,-0.3987,-0.0361,-0.2562,-0.2463,0.1516
2026-03-11T13:56:35.260Z,-0.2358,-0.2579,0.2669,-0.1979,-0.2471,0.1453
2026-03-11T13:56:35.270Z,-0.0509,-0.2326,0.4633,-0.1180,-0.1625,0.1277
2026-03-11T13:56:35.283Z,0.1217,-0.3225,0.5064,-0.0488,-0.0681,0.1086
2026-03-11T13:56:35.290Z,0.2086,-0.3626,0.4536,0.0063,-0.0295,0.1063
2026-03-11T13:56:35.300Z,0.0319,-0.4539,0.3174,0.0473,-0.0811,0.1340
